airline,total_incidents,total_fatalities,years_active,fatal_events,avg_damage,last_incident,recency_factor,incident_rate,fatality_rate,fatal_ratio,weighted_rate,norm_weighted_rate,norm_fatality_rate,norm_fatal_ratio,norm_avg_damage,penalty,safety_score,risk_label
Freedom Jets Aviation Inc.,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Freedom Aviation Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Charles City Aeronautics Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Paramount Aviation Corp,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Johnstons Flying Svc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Johnnycake Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
John Wells Aviation Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Pelican Air Llc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Apollo Ii Limited,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Perkinson Copters Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Performance Aircraft Inc,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Archer Flying Service Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Stokes Dennie,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Grand Rapids Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Morrow Dry,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Morris Roy L,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Dick Leonard,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
West Flying Service Inc,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
West Drenthe,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Advanced Processing,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Cas,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Greeley Air Charter Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
R And P Farm,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Quinn Michael H,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Ram Aero Company Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Raleigh County Flight Service Inc,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Gray Ronald W,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Grandpas Flying Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
South Alabama Aviation Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Soundair Express,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Sound Adventures Air Service Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Air Projects Ltd,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Catawba Valley Aviation Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Sucasa,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Studer Alfred C,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Aviators Club,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
M And L Airway Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
M And H Helicopters Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
N Florida Flight Center,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Verbridge Gary,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Downtown Air Service Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Viking Air,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Victor Air Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Visser Michael P,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Ward Helicopters,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
B And H Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Maple City Aviation Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Mann Peter D And Jean K,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Brooks Agricultural Service,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
J Shirley Andmpany,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
J Fletcher Creamer And Son Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Bridgeport Air Center Inc,4,0,4,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Janelle Aviation Inc,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Goldstar Services Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Southern Delaware Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Southland Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Ptarmigan Helicopters Inc,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Mountain Helicopters Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Bouton Services,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Bradley Air Services Ltd,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Platte Flying Club,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Brazoria County Aviation Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Garlitz And Serve Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
SteveS Crop Care Llc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Jim Ratliff Air Service,4,0,4,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Awaa Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Avtec Services Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
M R Copters Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Aviation Services Of Grady County Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Mountainview Aeromotive,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Spitfire Leasing,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Spec Pilot Training,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Air La Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Southern Rental And Leasing,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Goldcoast Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Gold Coast Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Gaudry Ag Service Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Air Charters Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Pritts Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Stancil Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Stambaughs Air Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Air Express Services Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Central Carolina Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Double Eagle Ii,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Dons Aero Service Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Walker Watts Aviation Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Moraine Air Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Mooresville Farms,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Bennack Flying Service Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Benafield Farms,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Jadeo Financial Services,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Southwest Associates Llc,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Air Gemini,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Presidential Aircraft Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Precissi Flying Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Precision Charters Llc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Powell Helicopters Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Powell Aviation Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Bretts Spray Service Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Mellott Thomas,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Mediflight,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Corporate Charter Inc,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
A I R Helicopter Service,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Woodward Jack H,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Yellowstone Air Service,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Courier Services,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Aeron International Airlines Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Hilderbrand Aero Services,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Basler Flight Service,4,0,4,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Meadowlark Aviation,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Bar Harbor Airlines,3,0,3,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Craig Air Center Inc,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Crawford Aviation,2,0,2,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
A And S Flying Services,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Xebex Development Group,1,0,1,0,0.0,1989,0.9705882352941176,1.0,0.0,0.0,0.9705882352941176,0.4030085558500895,0.0,0.0,0.0,0.1410529945475313,9.15,Safe
Westair Commuter Airlines,6,0,5,0,0.0,1984,0.8235294117647058,1.2,0.0,0.0,0.988235294117647,0.4103359841382729,0.0,0.0,0.0,0.1436175944483955,9.14,Safe
Hills Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Rocky Mountain Intensive Air Care I,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
George Clanton Dusting And Spraying Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Travel Connection Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Triangle Heart Dairy,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Northern Mountain Helicopters,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Barnick Kevin,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Yhm Florida Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Winnemucca Air Services,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Potomac Valley Financial,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Air East,2,0,2,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Prairie Flying Service Inc,2,0,2,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Potters Flyers Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Ang Aero,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Brennan Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Brendal Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Yuma Ag Service,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
C B Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Meekin Michael,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Custom Air Charters Llc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Cushing Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Curless Harley Joe,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Yankee Aviation,3,0,3,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Micronesian Aviation Corp,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Plymouth Copters Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Genesis Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Gem City Aviation Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Stephan Lake Lodge,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Stenson Aviation,2,0,2,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Pilots Coop Supply,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Apache Aerial Service,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
St Paul Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Jeko Aviation,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Double G Flying Service Inc,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Donovan Richard L,1,0,1,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
Don Davis Aviation Inc,2,0,2,0,0.0,1990,1.0,1.0,0.0,0.0,1.0,0.4152209363303952,0.0,0.0,0.0,0.1453273277156383,9.13,Safe
